OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
18456,2725,1572,2025-01-27,7,5831.58,BLR001
5154,546,1120,2024-12-10,3,44027.28,MUM001
13871,1077,875,2025-04-19,17,42363.58,KOL001
10129,2524,180,2025-12-10,8,46853.5,VSK001
386,3122,278,2026-02-09,20,2497.87,KOL001
13785,219,487,2024-11-02,19,1572.37,DEL001
1277,87,366,2025-03-29,5,21609.54,CHE001
5419,131,PROD001,2026-02-08,ABC,40719.85,MUM001
16197,2667,1606,2025-07-15,5,26221.97,VSK001
19058,3439,880,2025-02-20,20,27994.98,PUN001
3573,1929,1867,2025-07-31,4,1309.88,CHE001
16204,1787,576,2026-06-20,6,8967.26,HYD001
4081,1220,1243,2025-03-28,20,20963.76,BLR001
14217,2650,625,2024-10-06,4,5010.93,KOL001
13063,3034,800,2026-06-10,15,24895.25,KOL001
17346,770,1237,2025-01-08,16,26379.51,CHE001
16603,87,1395,2025-08-05,20,9825.98,KOL001
13341,9,1398,2025-06-14,18,3288.4,DEL001
6033,959,184,2025-03-02,15,39133.52,MUM001
10052,3369,213,2024-07-10,5,8729.45,CHE001
14713,539,1287,2025-04-04,12,3122.42,MUM001
18792,771,255,2024-08-09,7,13286.14,KOL001
11221,3577,1188,2025-04-12,15,4024.26,VSK001
8925,712,75,2026-01-17,14,6110.07,VSK001
3793,1426,1398,2026-04-14,4,28637.98,KOL001
7365,1540,490,2025-03-02,11,47343.94,VSK001
12231,2880,1552,2024-08-11,10,29570.64,PUN001
1788,213,1466,2025-10-14,14,FREE,INVALID_STORE
1218,2013,1740,2024-12-21,15,16227.08,VSK001
223,58,26,2026-06-08,17,34574.56,PUN001
10184,2029,1256,2025-08-16,9,45422.33,DEL001
6693,2595,1719,2024-08-07,16,28709.12,BLR001
20540,,428,2025-08-26,8,,DEL001
16092,3495,336,2026-04-06,10,7249.34,HYD001
18890,3405,2080,2025-03-16,18,47342.86,DEL001
21747,1728,,2024-11-27,10,22938.54,VSK001
11774,2210,279,2024-12-31,9,47840.97,BLR001
15000,24,1190,2024-09-18,18,27900.37,KOL001
10732,1923,1243,2025-01-22,16,31799.2,TPT001
1302,1445,1912,2025-12-04,13,13161.88,MUM001
5194,3506,1385,2025-12-09,5,31628.56,CHE001
16293,797,956,2026-06-20,11,38352.1,MUM001
3036,2691,1335,2025-02-11,7,33861.7,MUM001
16601,3257,209,2025-05-20,19,46111.88,BLR001
15548,48,1804,2025-12-21,8,6889.95,HYD001
21917,1444,,2025-12-31,12,,MUM001
2424,2114,319,2025-06-11,20,6859.76,TPT001
169,2189,233,2024-08-01,18,29398.35,PUN001
822,2097,622,2026-01-28,12,39954.27,MUM001
8959,3439,1681,2025-07-14,5,37902.12,HYD001
5074,1613,-100,2025-07-10,8,2831.02,CHE001
4641,1340,216,2025-01-07,11,47807.51,DEL001
13375,1474,1057,2025-08-23,9,32616.22,TPT001
12298,1240,1833,2026-03-18,9,44876.03,TPT001
10423,640,2071,2025-10-12,9,46222.62,TPT001
14337,1046,1398,2025-05-05,4,38848.9,DEL001
11489,1803,39,2025-10-22,17,5143.89,KOL001
15829,410,1936,2025-01-26,2,37072.4,VSK001
7386,1752,949,2026-05-29,14,3465.65,CHE001
2767,1874,344,2026-04-25,1,45115.33,BLR001
4022,37,XYZ,2025-04-18,13,225.89,KOL001
16460,603,1882,2025-02-08,15,18977.06,DEL001
18872,20,1049,2026-04-27,20,24350.2,MUM001
17149,440,899,2025-09-30,15,18664.33,CHE001
6803,2707,2029,2025-03-28,6,43239.76,KOL001
1820,2286,1454,2025-03-18,13,45367.2,MUM001
2157,1742,149,NOT_A_DATE,3,34285.35,BLR001
4563,3451,3,2024-08-22,11,26117.37,PUN001
6348,2443,935,2025-09-24,13,16425.18,BLR001
18000,711,248,2025-09-20,5,43721.92,PUN001
16238,3588,970,2024-09-06,5,22031.42,TPT001
312,-999,403,2026-06-20,999999,39220.08,DEL001
2901,-999,425,2025-06-22,ABC,13325.15,BLR001
4151,3444,1103,2025-06-05,999999,29170.2,@@@@
5692,346,XYZ,2025-12-26,ABC,9034.28,HYD001
6161,1617,2034,2026-02-06,3,3187.84,DEL001
16788,1343,1399,2025-10-25,7,16548.68,BLR001
12819,524,279,2024-07-10,19,15763.9,BLR001
3463,1080,840,2025-10-10,6,46391.54,BLR001
1215,1094,2093,2026-04-02,12,18299.99,TPT001
9725,1880,327,2025-03-30,5,11779.4,DEL001
21547,3386,,,11,45168.91,MUM001
11698,1741,1598,2026-04-23,10,18536.87,CHE001
16426,282,891,2024-08-17,16,3689.39,CHE001
12763,494,397,2024-11-05,3,17157.61,KOL001
4696,2588,2072,2025-02-11,13,26640.41,TPT001
22682,,1463,2025-07-17,13,30837.36,
18662,860,1373,2024-11-20,1,38268.54,PUN001
19574,1856,1118,2025-01-19,15,48414.35,VSK001
20569,,1199,2025-04-12,9,,DEL001
5044,2607,1563,NOT_A_DATE,8,FREE,BLR001
20213,1858,1584,,17,47148.76,
4384,1199,1508,2024-07-02,6,44575.85,TPT001
17019,998,1804,2025-10-27,12,18499.51,DEL001
5178,1771,1544,2025-10-01,18,13172.11,PUN001
19673,1714,1999,2025-11-18,9,31069.63,MUM001
12143,3141,1950,2025-05-26,4,40264.08,HYD001
2893,1419,1779,2026-02-20,14,34138.99,HYD001
19600,1198,490,2026-03-10,4,48783.49,CHE001
3070,1684,1207,2025-02-16,11,31536.65,KOL001
14817,1536,45,2025-10-13,14,24140.54,TPT001
13059,2420,419,2026-02-18,2,3052.84,KOL001
3966,CUST001,1336,32-13-2025,6,8085.34,PUN001
5616,1400,969,2024-08-05,8,32521.45,TPT001
15938,3109,748,2025-08-14,13,20015.56,TPT001
23019,2124,,,14,36223.1,PUN001
1008,1006,413,2025-02-22,2,6276.76,MUM001
10404,3070,1399,2026-03-23,3,26995.41,HYD001
5633,624,710,32-13-2025,1,1050.59,@@@@
16523,1900,323,2026-01-31,7,7481.7,CHE001
10026,1564,1785,2025-11-19,7,24159.87,MUM001
21892,1159,1511,,7,,MUM001
6215,1021,1287,2026-04-01,8,49430.35,KOL001
2750,551,1266,2025-01-06,3,3048.3,TPT001
17563,3570,1770,2025-07-03,10,42741.4,DEL001
7546,946,1840,2025-08-03,3,31655.45,PUN001
13980,2188,1280,2024-09-04,7,32977.14,TPT001
17386,196,1515,2026-03-10,1,34613.81,PUN001
16210,3170,1127,2025-06-20,19,47576.9,DEL001
INVALID,CUST001,1169,2024-11-13,2,38495.51,TPT001
15886,213,1263,2024-08-10,10,47811.65,DEL001
16450,2857,977,2025-06-13,7,2380.11,PUN001
14285,346,1950,2025-10-01,7,38378.89,DEL001
17520,2825,844,2025-08-25,14,24858.63,KOL001
9958,2308,2000,2026-02-16,7,46242.12,KOL001
588,2107,1093,2026-03-19,17,47410.07,VSK001
4125,762,1556,2026-03-28,6,20977.06,MUM001
988,1201,1577,2025-09-19,6,3432.27,TPT001
18886,3141,1097,2025-10-25,10,19451.0,DEL001
10746,3427,1529,2025-01-20,17,29944.77,BLR001
15600,1280,2074,2025-01-08,18,36645.91,PUN001
10856,478,1492,2025-06-01,17,40852.17,MUM001
417,3615,1743,2025-07-02,999999,2196.26,KOL001
9782,2958,815,2025-05-22,1,11440.1,TPT001
19853,966,1314,2024-10-02,4,5770.22,DEL001
4437,1680,315,2024-06-25,14,PRICE,BLR001
14532,1129,251,2026-01-01,18,36038.13,MUM001
7168,1758,327,2025-07-23,16,22561.94,DEL001
12905,3206,1594,2025-05-23,16,47686.49,CHE001
19144,27,1725,2024-08-13,2,36092.33,TPT001
2824,2663,1428,2024-11-17,17,4374.97,INVALID_STORE
10316,2707,1350,2024-11-17,16,36608.57,KOL001
16204,1787,576,2026-06-20,6,8967.26,HYD001
17499,1753,1767,2026-05-11,7,45929.31,HYD001
7852,1750,1368,2024-07-19,11,1930.77,DEL001
2367,-999,668,2025-12-17,15,23308.47,123###
12688,1836,844,2025-04-17,18,16777.22,DEL001
10820,193,1486,2026-02-19,19,35945.43,HYD001
3481,2778,-100,2025-09-05,18,25338.77,123###
22913,496,,2026-03-07,4,,KOL001
13348,2686,1307,2025-08-22,9,19227.41,HYD001
4432,1270,1243,2025-12-28,15,972.09,KOL001
200,-999,-100,2024-07-28,8,44200.71,BLR001
7336,2568,119,2026-06-02,11,10550.35,VSK001
10824,2068,556,2026-06-22,10,4879.37,TPT001
2754,230,1001,2025-10-30,2,49408.84,BLR001
11356,405,127,2024-09-14,17,18627.54,TPT001
382,724,290,2025-08-16,15,48948.62,MUM001
6590,2775,632,2025-07-23,12,46003.87,MUM001
5728,2877,1410,2025-09-21,18,36327.51,MUM001
12723,1193,877,2025-10-19,17,45551.2,PUN001
4033,3295,863,0000-00-00,12,26369.42,HYD001
INVALID,3529,1869,2026-02-12,16,16163.06,BLR001
4610,510,253,2025-06-15,14,21203.23,MUM001
10344,2587,672,2025-12-07,4,17218.34,DEL001
20203,1008,191,2026-01-15,18,,
7118,2287,361,2026-01-23,20,40159.55,HYD001
"###",2185,926,2026-02-24,2,8256.87,BLR001
3699,905,1345,2024-09-08,19,40456.04,MUM001
11789,874,619,2024-12-13,19,22824.36,PUN001
2639,-999,929,2026-03-07,17,22284.53,123###
18999,1465,1710,2025-11-29,11,18050.97,VSK001
11893,850,361,2024-12-02,13,43761.38,DEL001
8384,1163,278,2026-03-02,10,48294.8,TPT001
19120,1267,553,2026-01-22,8,7283.61,BLR001
15633,622,856,2026-01-04,7,20085.6,MUM001
2085,3246,43,2024-12-10,1,XYZ,INVALID_STORE
745,2034,1658,2025-03-30,12,32780.02,KOL001
15757,2751,473,2026-02-12,17,21790.23,TPT001
22867,2994,,2025-11-14,12,47842.84,CHE001
10048,186,440,2024-08-31,17,3334.52,MUM001
2874,2530,271,2025-07-20,20,13472.78,MUM001
16046,2535,956,2024-08-08,14,30393.28,VSK001
7034,1797,54,2025-11-30,7,256.97,DEL001
22143,3479,,2025-06-08,19,,DEL001
4408,3126,1707,2025-11-19,8,16486.12,BLR001
20023,1430,1207,2025-09-25,4,7446.99,PUN001
9892,1059,161,2025-04-07,10,4219.06,PUN001
2292,2110,1408,2025-03-28,2,4245.02,TPT001
1675,1885,976,0000-00-00,12,49923.52,MUM001
5698,2564,303,2024-07-03,1,25719.13,BLR001
4441,306,-100,NOT_A_DATE,5,27969.6,CHE001
6154,1430,1714,2025-12-27,9,25220.11,PUN001
17793,1617,1115,2026-02-03,2,10035.81,BLR001
4708,2421,2011,2025-10-19,20,27934.53,DEL001
13258,1113,945,2025-10-02,18,10333.56,MUM001
6514,2955,470,2025-03-13,4,46883.51,BLR001
1980,1528,198,2024-09-17,ABC,18517.69,CHE001
9494,3191,1304,2026-03-18,13,47473.14,VSK001
17482,2762,141,2025-09-10,13,12165.67,HYD001
22381,711,,2024-11-14,,37487.55,MUM001
6052,252,643,2025-06-29,13,17908.82,DEL001
2534,3043,369,2026-04-18,12,2939.93,PUN001
5605,2498,1719,2025-12-02,16,8029.58,MUM001
21785,1342,433,2024-10-30,,40156.51,KOL001
6720,2756,613,2026-04-09,14,13432.3,VSK001
10984,46,1269,2024-11-27,1,6676.21,CHE001
23135,2377,124,,7,,TPT001
1624,318,1584,2025-04-29,6,45401.44,KOL001
5232,3312,1358,2024-09-07,11,31559.23,VSK001
4942,164,2088,2025-11-05,8,4577.82,VSK001
5599,542,210,2025-10-05,13,35600.55,MUM001
15595,816,1117,2026-06-04,8,43497.41,VSK001
3378,122,186,2026-02-04,20,7322.21,VSK001
7315,1972,1867,2024-10-13,19,5203.07,CHE001
3449,459,750,2024-08-14,ABC,42759.77,DEL001
6667,879,1918,2025-11-21,7,45536.88,DEL001
14504,225,282,2025-11-12,15,40492.2,BLR001
550,936,370,2026-04-20,11,10741.1,VSK001
7208,253,388,2025-06-21,7,4497.77,PUN001
11936,679,1711,2026-05-12,6,44963.98,BLR001
9175,2068,171,2026-04-16,16,39782.58,TPT001
11202,1069,1941,2025-01-04,9,18509.93,CHE001
ORD-ABC,1476,1642,2025-05-26,11,34796.42,HYD001
16141,419,1978,2024-09-01,8,33734.29,HYD001
3051,252,1360,2024-09-27,16,FREE,MUM001
20314,1659,385,,16,,KOL001
7683,2499,1955,2024-08-23,10,45622.05,VSK001
4157,1935,649,2025-08-13,15,15851.09,TPT001
1468,2054,60,2025-01-05,11,35125.13,KOL001
4129,267,1947,2025-01-07,16,PRICE,PUN001
11724,1755,127,2024-09-14,8,11332.2,VSK001
9174,1851,910,2024-12-06,8,44439.15,HYD001
590,2752,76,2025-09-16,18,14216.45,PUN001
4651,2908,729,2025-06-13,15,19435.31,VSK001
INVALID,935,100,2025-12-28,-10,9976.15,DEL001
14731,2217,171,2025-10-30,9,9041.0,KOL001
11212,986,737,2025-05-18,16,43674.9,CHE001
2820,1505,424,2026-06-08,20,27352.21,HYD001
5868,1950,2059,2026-06-04,7,6270.95,CHE001
10285,3276,1399,2024-12-30,3,21213.75,MUM001
641,2946,1204,2025-08-11,9,36029.67,DEL001
643,1222,1459,2026-04-26,6,26293.18,DEL001
4064,1103,1229,2026-01-13,1,44225.7,TPT001
5797,2275,1421,2026-04-07,10,30956.26,HYD001
20105,2021,1646,2026-05-01,16,36555.19,BLR001
2242,3,2014,2024-12-06,4,41312.19,TPT001
13907,2758,33,2026-05-14,11,2948.71,TPT001
19118,503,1373,2024-10-08,17,9293.52,KOL001
1325,3135,1769,2025-10-14,15,16008.85,DEL001
4154,3056,732,2025-07-09,13,20328.07,MUM001
12589,3579,708,2025-12-07,13,1604.74,DEL001
8566,407,160,2025-09-28,11,11164.72,TPT001
7392,2105,2025,2025-03-20,4,5562.23,TPT001
9931,464,665,2026-01-10,7,43017.6,MUM001
5298,3011,1974,2024-12-07,15,7355.58,BLR001
22606,3510,51,2026-03-10,11,19989.24,
7219,2337,3,2025-09-13,20,31574.56,MUM001
6716,2216,111,2026-05-06,8,36166.24,TPT001
4466,2694,1903,2026-01-16,8,19942.32,TPT001
13958,3342,1650,2024-09-03,8,10891.5,MUM001
18910,1178,1952,2025-07-24,5,6950.6,VSK001
14574,102,167,2024-06-30,12,22049.78,KOL001
19443,3073,287,2025-01-23,20,37696.74,MUM001
94,1836,1810,2024-06-28,17,40674.37,PUN001
8922,675,1958,2025-09-03,10,10322.68,KOL001
11940,2117,1790,2026-06-15,14,21992.4,BLR001
22413,,962,2026-02-03,1,34032.02,
16772,1991,1851,2026-03-04,9,12864.04,PUN001
3717,2914,708,0000-00-00,3,20178.12,TPT001
6646,3039,588,2025-10-17,6,48972.38,HYD001
15225,892,1921,2025-01-02,18,4650.87,PUN001
7033,2635,86,2025-11-21,1,32863.6,HYD001
19168,806,1338,2025-11-14,11,20135.39,VSK001
10726,1700,1863,2025-11-18,8,27329.57,MUM001
2836,2322,2075,2024-07-26,3,42496.12,DEL001
1156,2402,1656,2026-01-16,16,1307.21,DEL001
19033,1524,443,2025-11-22,10,36139.05,HYD001
18372,902,350,2025-11-30,7,24707.03,KOL001
83,2748,1483,2024-12-06,2,8376.24,VSK001
16035,2248,719,2025-07-30,14,29958.78,KOL001
6952,2190,611,2024-12-19,20,39290.27,BLR001
19513,325,223,2025-06-20,14,37203.57,CHE001
9147,2629,259,2026-04-11,5,23803.8,TPT001
21503,347,215,,4,,TPT001
3921,2409,865,2025-06-14,2,19906.77,PUN001
12945,1663,2080,2026-05-23,5,49074.02,PUN001
10365,1153,696,2025-08-19,1,19542.22,TPT001
22129,3447,735,2025-07-09,,35058.29,MUM001
17047,2081,1863,2024-11-26,18,8769.17,MUM001
7956,2055,1353,2024-10-07,19,24090.74,VSK001
15779,3369,1748,2025-06-12,20,16061.88,HYD001
11713,1683,857,2024-09-24,5,42300.43,MUM001
5143,3393,2026,2024-11-05,15,18383.82,PUN001
176,583,365,2026-02-05,2,32801.74,DEL001
13457,1869,1105,2025-04-30,10,33465.54,VSK001
22528,,,2025-11-25,9,24396.85,MUM001
4301,3400,759,2026-03-10,14,14505.71,MUM001
10160,3507,959,2024-11-21,1,21873.19,KOL001
9147,2629,259,2026-04-11,5,23803.8,TPT001
14804,1234,98,2026-06-06,6,43801.26,TPT001
8067,2666,1521,2024-07-08,5,27396.46,MUM001
19373,2846,1745,2025-02-12,4,22141.6,BLR001
21391,71,,2026-01-13,,45931.73,BLR001
1093,1520,1881,2024-06-23,4,12532.41,PUN001
20051,2225,438,2026-05-16,3,15283.17,CHE001
13284,2765,243,2024-08-05,8,36461.02,CHE001
21853,,172,2024-10-25,9,3663.43,TPT001
17293,1659,537,2024-09-06,14,27791.32,KOL001
3347,2285,212,2025-10-06,6,37435.96,MUM001
9856,1182,1909,2026-02-24,15,22548.12,VSK001
15546,147,723,2025-08-28,13,16610.03,BLR001
18868,2921,1758,2024-09-18,18,48091.79,DEL001
20979,610,849,,4,3467.7,
10396,3276,481,2025-12-24,6,23278.11,VSK001
16056,1452,350,2025-03-25,12,8872.19,CHE001
7303,2496,1372,2025-04-07,5,18673.44,VSK001
16269,3015,1576,2026-05-17,2,31818.42,TPT001
20018,1054,2019,2024-12-27,11,23581.17,CHE001
7773,875,662,2025-11-09,8,39652.78,BLR001
15284,271,1430,2025-11-01,17,25366.12,TPT001
12082,2762,1373,2024-08-20,8,25939.34,TPT001
1948,2461,234,2025-05-29,9,22506.09,CHE001
4134,957,97,2026-02-04,18,41066.7,PUN001
6465,2673,439,2025-09-19,17,1668.72,BLR001
13657,3257,880,2024-12-30,11,7983.63,TPT001
2876,1489,1350,2025-12-22,15,PRICE,INVALID_STORE
3696,2498,1566,2024-09-09,11,26284.36,BLR001
4237,649,528,2024-10-25,6,7813.96,MUM001
3446,1780,1848,2025-01-25,2,25628.78,BLR001
13481,3346,1706,2024-12-27,3,23507.08,DEL001
6246,2204,1629,2025-10-29,5,27315.04,MUM001
12476,1766,1094,2024-06-27,14,12393.83,MUM001
2750,-999,1160,2024-06-29,20,FREE,BLR001
18068,3262,2045,2025-05-31,15,12587.2,CHE001
1200,3340,1036,2025-06-11,1,28021.71,VSK001
9925,2868,1302,2025-02-28,4,46352.04,TPT001
18706,3072,2027,2024-08-27,19,7109.29,CHE001
14609,2419,455,2026-04-30,1,7591.43,BLR001
3565,CUST001,-100,2025-10-30,19,30475.53,BLR001
5249,1866,551,2025-02-26,4,FREE,MUM001
13395,2027,1687,2026-06-15,10,49275.99,HYD001
3953,800,1711,2024-07-21,1,45775.39,PUN001
13009,390,2004,2024-11-26,17,43109.94,HYD001
4620,1968,34,2026-06-02,15,5297.58,BLR001
16686,443,906,2025-07-28,7,1397.68,PUN001
20492,1707,1421,,16,3268.34,HYD001
3569,425,155,2024-12-02,1,41849.41,VSK001
3602,3219,1248,2024-09-13,15,14321.35,123###
15268,814,1766,2025-11-06,2,34385.41,MUM001
7514,3134,607,2025-01-27,1,45557.94,DEL001
3751,1097,1336,2026-05-20,9,17624.87,TPT001
2338,101,884,2026-04-07,11,8918.42,MUM001
2436,1403,1252,2026-01-21,17,1193.07,DEL001
4920,2628,1605,2026-04-14,5,5299.27,VSK001
8691,2385,1004,2024-07-10,3,41018.56,VSK001
15797,75,1111,2025-08-08,2,11362.11,TPT001
4015,2261,1855,2025-09-21,11,36085.3,HYD001
4090,3596,332,2024-08-04,14,40613.81,KOL001
15341,2544,161,2025-08-02,13,21292.55,TPT001
8865,2316,539,2024-10-27,17,34949.17,HYD001
12318,2089,2062,2025-03-12,3,41716.44,MUM001
6404,966,1818,2024-07-12,19,5314.32,MUM001
5581,411,47,2025-12-19,10,7165.84,DEL001
18781,44,1036,2025-11-24,13,49530.63,KOL001
767,920,1360,2025-06-28,17,23588.77,BLR001
483,2462,293,2026-02-25,11,PRICE,INVALID_STORE
18410,1081,689,2026-04-13,19,48832.29,KOL001
6307,2861,873,2025-06-20,4,49755.24,BLR001
18541,1783,463,2026-03-20,16,30751.56,MUM001
10733,2357,1896,2025-11-26,2,29919.16,KOL001
11214,3351,946,2025-09-06,4,35313.29,BLR001
19708,3038,1842,2024-07-16,20,46730.12,TPT001
9966,3403,682,2024-12-07,5,46022.29,HYD001
16945,3164,890,2025-05-26,2,30452.5,HYD001
10942,3161,1206,2025-07-10,2,44228.85,TPT001
11480,2741,46,2025-07-05,9,25055.4,CHE001
13544,1706,662,2025-07-29,19,1775.76,VSK001
1940,1903,227,2025-04-13,20,19210.8,BLR001
16291,3512,1713,2025-05-10,16,48327.33,HYD001
16341,2558,1051,2024-12-12,9,38490.83,VSK001
13028,3467,807,2025-07-09,10,13913.38,MUM001
21814,817,2015,,13,,VSK001
INVALID,1459,1992,2026-04-17,8,4320.97,VSK001
9700,613,1989,2026-01-03,15,47615.01,TPT001
7850,2537,680,2024-11-25,20,7309.76,BLR001
1501,1459,1762,2026-03-28,17,27698.33,DEL001
14115,1371,880,2025-01-04,12,49650.4,MUM001
18692,2884,334,2025-04-08,9,25393.51,BLR001
1713,210,181,2024-10-22,18,13426.86,KOL001
8345,896,1558,2026-01-31,7,9094.95,DEL001
12624,3236,1813,2025-09-25,5,39839.01,VSK001
9910,68,898,2025-03-06,19,19193.27,KOL001
16219,164,1329,2025-10-31,15,46608.75,MUM001
22260,,512,2025-08-23,7,21823.63,
14920,872,1544,2026-03-15,10,41781.34,HYD001
9348,2364,1577,2025-01-27,16,38727.22,MUM001
1279,176,1991,2026-05-22,16,11351.3,VSK001
13701,1111,72,2025-05-15,9,19604.54,VSK001
5476,2564,1290,2026-04-16,1,43053.25,TPT001
14858,1152,1068,2025-09-24,13,5049.85,BLR001
814,1272,PROD001,2024-11-07,7,16092.79,CHE001
8979,3631,664,2025-05-20,1,46297.04,HYD001
7562,2873,1456,2024-08-29,14,44088.44,PUN001
11092,1070,825,2025-01-17,14,8878.14,KOL001
803,3291,1536,2025-04-20,15,5234.69,MUM001
10380,1600,2049,2026-02-02,1,5147.31,CHE001
16747,2071,1495,2025-11-15,19,38913.92,CHE001
13889,1587,312,2025-10-19,1,12361.06,BLR001
11579,719,1544,2025-08-31,19,6141.81,TPT001
210,2592,497,2025-01-15,1,34654.65,PUN001
15569,3036,117,2026-04-13,5,1944.01,DEL001
12180,473,853,2025-12-18,4,32088.72,BLR001
12335,634,1544,2025-09-14,4,18554.54,HYD001
8460,1653,401,2026-03-26,5,28171.93,VSK001
14150,3633,1810,2026-04-23,16,33616.23,PUN001
20829,388,,2024-06-27,20,,HYD001
11102,1959,1047,2026-06-15,19,30883.98,HYD001
INVALID,2712,434,2025-02-09,7,1350.24,@@@@
7391,2277,580,2025-12-28,14,8835.34,TPT001
11584,3468,871,2026-04-18,4,42054.38,TPT001
14808,2566,243,2026-03-23,10,34477.25,KOL001
4103,2201,864,2025-09-28,ABC,13624.35,123###
12302,952,1240,2025-03-24,15,43059.3,DEL001
285,1330,955,2025-07-14,13,32981.13,BLR001
16589,2752,314,2024-12-20,15,37208.03,MUM001
1266,3492,184,2025-02-27,2,34699.38,MUM001
13267,3233,1364,2025-02-15,11,43990.21,CHE001
2910,3267,146,0000-00-00,7,XYZ,MUM001
3325,1506,615,2026-04-15,10,36327.24,TPT001
15075,1290,1666,2025-09-22,11,36244.18,DEL001
4353,1806,2062,32-13-2025,13,11355.71,@@@@
16828,1527,886,2025-06-03,19,22238.82,HYD001
19613,2398,1587,2025-08-06,4,31831.98,KOL001
3304,1102,572,2025-08-21,4,24032.22,BLR001
12500,945,927,2024-12-05,6,12064.95,DEL001
17218,3088,1790,2024-12-19,10,5348.64,PUN001
5735,899,1558,2025-05-18,14,14840.7,MUM001
4599,183,1705,2024-09-20,1,37384.23,TPT001
20256,2392,599,2025-03-19,,48829.97,VSK001
3648,2544,578,2025-05-22,15,44356.12,TPT001
1429,497,1531,2026-01-05,7,19142.92,DEL001
11874,2361,1063,2024-12-15,11,10628.8,PUN001
9762,2479,1386,2026-03-11,16,44533.05,KOL001
4128,3272,1976,2024-09-13,3,19517.92,BLR001
21959,2654,1926,,7,37295.97,
1273,1469,1491,2025-11-01,18,43000.68,123###
5345,1176,1057,2024-11-21,8,46263.81,VSK001
2217,2800,1837,2025-09-16,15,21547.66,MUM001
115,22,341,2025-12-26,5,2790.66,CHE001
21672,236,,2024-08-22,18,16172.88,DEL001
14700,2950,55,2026-01-11,10,15804.68,DEL001
14044,3333,1990,2025-01-29,15,39731.68,DEL001
12642,2904,852,2024-11-29,16,5039.53,VSK001
13773,221,922,2025-05-09,1,47709.59,DEL001
1668,-999,239,2024-11-23,6,FREE,VSK001
1105,722,1468,2024-10-07,20,42477.72,TPT001
10864,1997,540,2024-12-27,13,4122.77,HYD001
2515,45,198,2024-06-26,17,1866.29,@@@@
15592,38,1061,2025-10-04,14,43797.64,BLR001
15223,1825,2100,2025-08-21,14,36431.49,VSK001
7280,2008,2024,2025-10-05,2,11865.13,PUN001
20714,1941,1729,2024-08-12,,,CHE001
15060,1196,1202,2025-04-02,18,4783.38,BLR001
21529,193,1270,,,27029.91,CHE001
2966,923,357,2025-07-27,20,22110.44,TPT001
3713,1821,185,2025-10-26,5,10799.45,PUN001
5624,2094,235,2024-07-20,12,1929.31,TPT001
10951,1593,2074,2026-02-19,20,9486.88,DEL001
14825,1283,1683,2025-12-17,12,716.9,KOL001
11653,534,1493,2025-01-25,6,21693.85,VSK001
22332,2987,582,2026-03-24,,48947.79,
10549,822,1005,2026-02-07,3,36695.8,PUN001
18740,1036,1743,2024-09-23,4,38264.91,DEL001
17342,737,1794,2026-01-13,2,27977.87,HYD001
20502,,421,2025-08-22,4,7534.29,CHE001
15783,2436,1063,2024-10-17,16,44443.94,PUN001
23136,805,1610,2025-09-12,,39837.64,
11552,1056,120,2026-05-16,8,4071.3,PUN001
INVALID,1344,1938,2025-01-30,20,39311.32,VSK001
22755,,1824,2024-08-23,3,19026.74,
15610,1135,250,2024-11-28,12,15498.88,TPT001
2425,49,1433,2026-02-01,1,16497.46,KOL001
11180,1601,863,2024-06-28,10,3846.42,KOL001
718,1100,491,2026-06-22,1,49371.63,PUN001
3282,1542,239,2024-07-08,16,48533.92,DEL001
19865,1157,2059,2025-04-06,3,1553.96,CHE001
20978,,430,2025-03-03,13,11818.03,PUN001
16107,601,1149,2025-08-07,8,11902.63,TPT001
49,2431,1939,2025-12-20,9,3977.46,CHE001
1242,3168,1097,2026-06-11,999999,8644.15,DEL001
13564,996,1348,2025-03-11,11,27146.06,VSK001
15141,1879,581,2024-11-23,18,9484.24,HYD001
786,2187,1190,2025-10-20,9,40724.96,MUM001
8478,2299,1114,2024-11-08,4,12768.37,DEL001
668,UNKNOWN,21,2024-08-01,4,37799.4,BLR001
21196,3293,,2026-06-03,,25101.14,BLR001
16690,1501,1768,2025-11-12,6,24254.98,CHE001
22343,2384,1645,2025-06-23,,32627.94,KOL001
15478,234,1935,2025-11-30,10,6913.35,MUM001
224,2407,1386,2026-05-02,15,16442.03,HYD001
9056,996,866,2026-04-19,11,31486.15,KOL001
16241,976,159,2025-12-28,15,7131.41,HYD001
8247,208,1966,2026-02-11,18,27985.73,TPT001
8515,1110,44,2024-11-27,3,23097.72,KOL001
9160,590,1059,2024-09-25,15,8404.79,KOL001
1178,1491,1426,2025-06-23,7,48197.77,BLR001
12092,1757,1025,2024-10-26,16,44880.91,PUN001
7465,1160,1225,2024-08-08,17,38989.2,BLR001
6850,3245,61,2026-02-23,2,35621.12,CHE001
1267,1928,1608,2025-11-19,ABC,43623.61,INVALID_STORE
13887,2247,434,2025-06-30,20,19015.34,MUM001
12224,326,1131,2026-01-04,11,37633.68,DEL001
6954,393,1854,2025-08-09,6,9607.4,CHE001
10598,2037,650,2024-12-09,16,30424.35,CHE001
5012,1186,625,NOT_A_DATE,11,45434.09,DEL001
14898,2174,873,2025-12-15,2,7542.19,HYD001
19637,606,1158,2024-11-22,6,25908.07,BLR001
