ProductID,ProductName,Category,SubCategory,Brand,CostPrice
2259,NULL,Sports,Indoor,###,6487.71
1898,Asus Laptops Model-1898,Electronics,Laptops,Asus,37546.53
1433,OnePlus Smartphones Model-1433,Electronics,Smartphones,OnePlus,22466.72
2319,Wildcraft Outdoor,,Outdoor,,2586.74
319,Duroflex Decor Model-319,Home,Decor,Duroflex,24963.63
ABC123,Adidas Men,Fashion,Men,Adidas,PRICE
568,Lenovo Laptops Model-568,Electronics,Laptops,Lenovo,12022.57
52,Boat Accessories Model-52,Electronics,Accessories,Boat,32771.96
1894,Hopscotch Kids Model-1894,Fashion,Kids,Hopscotch,45898.03
1251,Lenovo Laptops Model-1251,Electronics,Laptops,Lenovo,14773.63
2241,,,Furniture,Godrej,38791.29
1132,Nike Fitness Model-1132,Sports,Fitness,Nike,15552.57
286,Duroflex Decor Model-286,Home,Decor,Duroflex,4742.36
78,Reebok Fitness Model-78,Sports,Fitness,Reebok,8304.67
198,Reebok Fitness Model-198,Sports,Fitness,Reebok,28957.72
984,Sony Accessories Model-984,Electronics,Accessories,Sony,49889.18
2056,Ikea Furniture Model-2056,Home,Furniture,Ikea,1871.34
31,Sony Accessories Model-31,Electronics,Accessories,Sony,33777.78
1513,Nike Fitness Model-1513,Sports,Fitness,Nike,39841.4
941,Duroflex Decor Model-941,Home,Decor,Duroflex,33728.01
1027,Godrej Furniture Model-1027,Home,Furniture,Godrej,17066.84
412,Ikea Furniture Model-412,Home,Furniture,Ikea,11479.07
1198,Google Smartphones Model-1198,Electronics,Smartphones,Google,4151.3
1401,Levis Women Model-1401,Fashion,Women,Levis,28973.38
986,Boat Accessories Model-986,Electronics,Accessories,Boat,8666.76
1235,Hopscotch Kids Model-1235,Fashion,Kids,Hopscotch,24625.09
1484,HomeCentre Decor Model-1484,Home,Decor,HomeCentre,6750.12
919,Carter Kids Model-919,Fashion,Kids,Carter,25724.61
1161,Pigeon Kitchen Model-1161,Home,Kitchen,Pigeon,31415.66
2022,HomeCentre Decor Model-2022,Home,Decor,HomeCentre,2517.55
1966,Logitech Accessories Model-1966,Electronics,Accessories,Logitech,15489.16
483,Lenovo Laptops Model-483,Electronics,Laptops,Lenovo,28148.44
1867,HP Laptops Model-1867,Electronics,Laptops,HP,21140.88
1266,Pigeon Kitchen Model-1266,Home,Kitchen,Pigeon,49738.21
1322,Hopscotch Kids Model-1322,Fashion,Kids,Hopscotch,24770.23
1945,Samsung Smartphones Model-1945,Electronics,Smartphones,Samsung,16849.8
1066,Boat Accessories Model-1066,Electronics,Accessories,Boat,46581.42
1750,Prestige Kitchen Model-1750,Home,Kitchen,Prestige,1343.25
1649,Yonex Indoor Model-1649,Sports,Indoor,Yonex,9960.34
249,H&M Women Model-249,Fashion,Women,H&M,32804.97
2179,,Fashion,Kids,Hopscotch,20101.78
2172,HomeCentre Decor,Home,Decor,HomeCentre,
1248,Adidas Men Model-1248,Fashion,Men,Adidas,11906.16
1152,Nike Men Model-1152,Fashion,Men,Nike,15808.04
846,Nike Fitness Model-846,Sports,Fitness,Nike,9219.98
10,Adidas Men Model-10,Fashion,Men,Adidas,41244.09
61,Sony Accessories Model-61,Electronics,Accessories,Sony,24841.05
1065,Puma Men Model-1065,Fashion,Men,Puma,30773.11
1840,Adidas Men Model-1840,Fashion,Men,Adidas,47265.58
203,Dell Laptops Model-203,Electronics,Laptops,Dell,33224.32
1159,Pigeon Kitchen Model-1159,Home,Kitchen,Pigeon,5767.89
1465,Apple Smartphones Model-1465,Electronics,Smartphones,Apple,47431.69
724,Puma Men Model-724,Fashion,Men,Puma,32057.68
1976,Pigeon Kitchen Model-1976,Home,Kitchen,Pigeon,31595.8
2175,Wildcraft Outdoor,Sports,Outdoor,,40705.09
1003,Wildcraft Outdoor Model-1003,Sports,Outdoor,Wildcraft,27481.01
563,Pigeon Kitchen Model-563,Home,Kitchen,Pigeon,7408.8
2036,Levis Women Model-2036,Fashion,Women,Levis,9361.88
850,H&M Women Model-850,Fashion,Women,H&M,8202.56
1296,H&M Women Model-1296,Fashion,Women,H&M,6230.65
1614,Apple Smartphones Model-1614,Electronics,Smartphones,Apple,21705.88
530,Quechua Outdoor Model-530,Sports,Outdoor,Quechua,29643.26
614,Pigeon Kitchen Model-614,Home,Kitchen,Pigeon,16223.42
2273,Sony Accessories,Electronics,,Sony,
813,Samsung Smartphones Model-813,Electronics,Smartphones,Samsung,2652.16
419,Pigeon Kitchen Model-419,Home,Kitchen,Pigeon,29982.14
1026,Levis Women Model-1026,Fashion,Women,Levis,29602.21
1485,Godrej Furniture Model-1485,Home,Furniture,Godrej,7551.07
1221,HomeCentre Decor Model-1221,Home,Decor,HomeCentre,20583.65
1069,Wildcraft Outdoor Model-1069,Sports,Outdoor,Wildcraft,10025.19
276,Ikea Furniture Model-276,Home,Furniture,Ikea,48394.41
366,Hopscotch Kids Model-366,Fashion,Kids,Hopscotch,21982.45
843,Lenovo Laptops Model-843,Electronics,Laptops,Lenovo,26858.76
1564,Nike Men Model-1564,Fashion,Men,Nike,4447.4
893,Yonex Indoor Model-893,Sports,Indoor,Yonex,1821.26
282,Logitech Accessories Model-282,Electronics,Accessories,Logitech,16889.17
189,Asus Laptops,Electronics,Laptops,INVALID_BRAND,PRICE
340,Cosco Indoor Model-340,Sports,Indoor,Cosco,2585.35
1843,Quechua Outdoor Model-1843,Sports,Outdoor,Quechua,19508.8
9,Dell Laptops Model-9,Electronics,Laptops,Dell,30301.9
PROD###,Lenovo Laptops,Electronics,Laptops,Lenovo,-500
741,Puma Men Model-741,Fashion,Men,Puma,5857.21
840,Carter Kids Model-840,Fashion,Kids,Carter,24545.21
1391,Dell Laptops Model-1391,Electronics,Laptops,Dell,45828.08
1041,Hopscotch Kids,Fashion,Kids,INVALID_BRAND,PRICE
1635,Logitech Accessories Model-1635,Electronics,Accessories,Logitech,47502.29
345,Google Smartphones,Electronics,999,Google,FREE
1646,Asus Laptops Model-1646,Electronics,Laptops,Asus,28266.84
706,Quechua Outdoor Model-706,Sports,Outdoor,Quechua,45746.38
947,Reebok Fitness Model-947,Sports,Fitness,Reebok,47866.72
1056,Levis Women Model-1056,Fashion,Women,Levis,49960.96
1087,Yonex Indoor Model-1087,Sports,Indoor,Yonex,18529.14
479,Ikea Furniture Model-479,Home,Furniture,Ikea,43523.99
1429,Prestige Kitchen Model-1429,Home,Kitchen,Prestige,18297.5
26,Levis Women Model-26,Fashion,Women,Levis,7873.31
1004,Zara Women Model-1004,Fashion,Women,Zara,26209.03
538,Prestige Kitchen Model-538,Home,Kitchen,Prestige,7540.06
1903,Duroflex Decor Model-1903,Home,Decor,Duroflex,40937.57
223,Duroflex Decor Model-223,Home,Decor,Duroflex,42859.42
1952,Lenovo Laptops Model-1952,Electronics,Laptops,Lenovo,22519.41
722,Duroflex Decor Model-722,Home,Decor,Duroflex,30191.8
PROD###,Dell Laptops,Electronics,Laptops,Dell,22180.69
1520,Duroflex Decor Model-1520,Home,Decor,Duroflex,6979.57
757,Nike Fitness Model-757,Sports,Fitness,Nike,12895.29
608,Carter Kids Model-608,Fashion,Kids,Carter,42232.79
1276,Asus Laptops Model-1276,Electronics,Laptops,Asus,48102.1
1284,Zara Women Model-1284,Fashion,Women,Zara,4094.63
1699,Carter Kids Model-1699,Fashion,Kids,Carter,33565.89
1194,Sony Accessories Model-1194,Electronics,Accessories,Sony,28324.32
1531,Zara Women Model-1531,Fashion,Women,Zara,48942.58
1039,HomeCentre Decor Model-1039,Home,Decor,HomeCentre,8664.81
626,HomeCentre Decor Model-626,Home,Decor,HomeCentre,1968.99
60,Cosco Indoor Model-60,Sports,Indoor,Cosco,6078.92
2436,Pigeon Kitchen,Home,INVALID_SUB,INVALID_BRAND,3787.81
457,Levis Women Model-457,Fashion,Women,Levis,9772.19
2866,Ikea Furniture,Home,INVALID_SUB,Ikea,-500
2315,,Sports,Fitness,,47140.12
1735,Godrej Furniture Model-1735,Home,Furniture,Godrej,8236.45
1826,Levis Women Model-1826,Fashion,Women,Levis,23302.17
725,Samsung Smartphones Model-725,Electronics,Smartphones,Samsung,7306.85
1662,Wildcraft Outdoor Model-1662,Sports,Outdoor,Wildcraft,49394.23
1372,Google Smartphones Model-1372,Electronics,Smartphones,Google,5928.24
859,Yonex Indoor Model-859,Sports,Indoor,Yonex,18237.68
41,Godrej Furniture Model-41,Home,Furniture,Godrej,41527.71
1872,Quechua Outdoor Model-1872,Sports,Outdoor,Quechua,18961.31
1010,Puma Men Model-1010,Fashion,Men,Puma,12893.8
2272,OnePlus Smartphones,Electronics,Smartphones,OnePlus,FREE
1175,Duroflex Decor Model-1175,Home,Decor,Duroflex,46049.08
3428,Levis Women,Fashion,INVALID_SUB,Levis,9819.3
1142,Pigeon Kitchen Model-1142,Home,Kitchen,Pigeon,49419.07
1196,Quechua Outdoor Model-1196,Sports,Outdoor,Quechua,47515.05
1053,Boat Accessories Model-1053,Electronics,Accessories,Boat,4915.95
2615,Carter Kids,Fashion,Kids,###,21091.03
2757,Ikea Furniture,Home,@@@,Ikea,-500
1850,Prestige Kitchen Model-1850,Home,Kitchen,Prestige,31495.24
1822,Cosco Indoor Model-1822,Sports,Indoor,Cosco,4532.05
1281,NULL,Fashion,Men,Adidas,36666.71
1575,Wildcraft Outdoor Model-1575,Sports,Outdoor,Wildcraft,14073.92
429,Apple Smartphones Model-429,Electronics,Smartphones,Apple,7561.77
2072,Pigeon Kitchen Model-2072,Home,Kitchen,Pigeon,39106.62
67,Prestige Kitchen Model-67,Home,Kitchen,Prestige,45272.68
1838,Pigeon Kitchen Model-1838,Home,Kitchen,Pigeon,16985.96
47,Carter Kids Model-47,Fashion,Kids,Carter,14984.68
545,Prestige Kitchen Model-545,Home,Kitchen,Prestige,42869.04
606,Lenovo Laptops Model-606,Electronics,Laptops,Lenovo,917.1
1475,Pigeon Kitchen Model-1475,Home,Kitchen,Pigeon,27900.22
2013,Lenovo Laptops Model-2013,Electronics,Laptops,Lenovo,12845.98
913,Nike Fitness Model-913,Sports,Fitness,Nike,11873.32
423,Levis Women Model-423,Fashion,Women,Levis,14945.55
1713,OnePlus Smartphones Model-1713,Electronics,Smartphones,OnePlus,7371.59
786,Carter Kids Model-786,Fashion,Kids,Carter,38521.88
1701,Hopscotch Kids,Fashion,Kids,INVALID_BRAND,26341.57
395,Duroflex Decor Model-395,Home,Decor,Duroflex,4550.09
1031,H&M Women Model-1031,Fashion,Women,H&M,44164.49
1183,Nike Fitness Model-1183,Sports,Fitness,Nike,15997.9
874,Duroflex Decor Model-874,Home,Decor,Duroflex,447.02
970,Cosco Indoor Model-970,Sports,Indoor,Cosco,30883.01
470,Carter Kids Model-470,Fashion,Kids,Carter,19066.57
401,Prestige Kitchen Model-401,Home,Kitchen,Prestige,34670.26
762,Ikea Furniture Model-762,Home,Furniture,Ikea,38360.15
2227,,Electronics,Laptops,,34658.4
968,Puma Men Model-968,Fashion,Men,Puma,6127.35
2369,,Home,Decor,,7112.0
1891,Duroflex Decor Model-1891,Home,Decor,Duroflex,27334.23
1743,Hopscotch Kids Model-1743,Fashion,Kids,Hopscotch,29275.85
1896,Yonex Indoor Model-1896,Sports,Indoor,Yonex,21003.72
914,HP Laptops Model-914,Electronics,Laptops,HP,27723.65
1895,Apple Smartphones,UNKNOWN_CATEGORY,@@@,Apple,3397.91
321,Godrej Furniture Model-321,Home,Furniture,Godrej,41972.92
713,Prestige Kitchen Model-713,Home,Kitchen,Prestige,41666.52
600,Puma Men Model-600,Fashion,Men,Puma,26951.83
1030,Nike Fitness Model-1030,Sports,Fitness,Nike,39829.1
117,Lenovo Laptops Model-117,Electronics,Laptops,Lenovo,33499.81
1500,Quechua Outdoor Model-1500,Sports,Outdoor,Quechua,12844.01
655,Godrej Furniture Model-655,Home,Furniture,Godrej,42587.55
1063,Prestige Kitchen Model-1063,Home,Kitchen,Prestige,23828.71
1488,Quechua Outdoor Model-1488,Sports,Outdoor,Quechua,12405.08
1961,Pigeon Kitchen Model-1961,Home,Kitchen,Pigeon,25719.67
14,Dell Laptops Model-14,Electronics,Laptops,Dell,26449.66
2065,HP Laptops,UNKNOWN_CATEGORY,Laptops,HP,25408.05
129,Wildcraft Outdoor Model-129,Sports,Outdoor,Wildcraft,16475.0
412,Ikea Furniture Model-412,Home,Furniture,Ikea,11479.07
1154,Duroflex Decor Model-1154,Home,Decor,Duroflex,11250.88
1050,Ikea Furniture Model-1050,Home,Furniture,Ikea,23262.63
537,HomeCentre Decor Model-537,Home,Decor,HomeCentre,25564.1
1504,Nike Men Model-1504,Fashion,Men,Nike,35752.63
1854,Carter Kids Model-1854,Fashion,Kids,Carter,2987.38
1433,Sony Accessories,Electronics,INVALID_SUB,Sony,PRICE
PROD###,Pigeon Kitchen,Home,999,Pigeon,29512.28
2314,Hopscotch Kids,Fashion,Kids,Hopscotch,
2009,H&M Women,Fashion,Women,H&M,PRICE
861,Prestige Kitchen Model-861,Home,Kitchen,Prestige,43484.59
2068,Lenovo Laptops Model-2068,Electronics,Laptops,Lenovo,5517.2
187,Lenovo Laptops Model-187,Electronics,Laptops,Lenovo,15563.68
940,Nike Fitness Model-940,Sports,Fitness,Nike,28590.26
2312,Sony Accessories,,,Sony,11229.27
1205,HomeCentre Decor Model-1205,Home,Decor,HomeCentre,32640.63
533,Carter Kids Model-533,Fashion,Kids,Carter,24489.25
2317,Duroflex Decor,Home,,Duroflex,23865.49
1247,Pigeon Kitchen Model-1247,Home,Kitchen,Pigeon,2730.54
1100,H&M Women Model-1100,Fashion,Women,H&M,40164.44
501,Cosco Indoor Model-501,Sports,Indoor,Cosco,47104.27
2129,,Home,Furniture,,43180.58
1594,Adidas Men Model-1594,Fashion,Men,Adidas,19421.21
833,Logitech Accessories Model-833,Electronics,Accessories,Logitech,16483.73
463,Hopscotch Kids,Fashion,Kids,###,44595.32
2670,Dell Laptops,Electronics,@@@,Dell,9033.62
1998,Wildcraft Outdoor Model-1998,Sports,Outdoor,Wildcraft,39660.85
1244,Boat Accessories Model-1244,Electronics,Accessories,Boat,11250.25
2034,Puma Men Model-2034,Fashion,Men,Puma,45516.4
1997,Google Smartphones Model-1997,Electronics,Smartphones,Google,29728.22
2182,,,Men,Nike,41469.64
868,Logitech Accessories Model-868,Electronics,Accessories,Logitech,14561.21
1782,OnePlus Smartphones Model-1782,Electronics,Smartphones,OnePlus,39690.88
3745,Pigeon Kitchen,Home,Kitchen,INVALID_BRAND,17571.58
1302,Carter Kids Model-1302,Fashion,Kids,Carter,21056.57
21,Carter Kids Model-21,Fashion,Kids,Carter,36306.52
111,Lenovo Laptops Model-111,Electronics,Laptops,Lenovo,48920.46
2711,Yonex Indoor,Sports,999,Yonex,999.76
1285,Pigeon Kitchen Model-1285,Home,Kitchen,Pigeon,19824.33
2281,Hopscotch Kids,Fashion,,,21830.21
2352,,Home,Kitchen,,37727.1
2199,Quechua Outdoor,,Outdoor,Quechua,16778.02
1950,OnePlus Smartphones Model-1950,Electronics,Smartphones,OnePlus,48217.2
2249,Carter Kids,,Kids,,1809.23
1674,Quechua Outdoor Model-1674,Sports,Outdoor,Quechua,44672.37
2141,Cosco Indoor,,Indoor,Cosco,37444.41
1041,Boat Accessories Model-1041,Electronics,Accessories,Boat,44009.37
382,Yonex Indoor Model-382,Sports,Indoor,Yonex,45629.86
1384,Ikea Furniture Model-1384,Home,Furniture,Ikea,45622.68
1702,Wildcraft Outdoor Model-1702,Sports,Outdoor,Wildcraft,1850.4
845,Quechua Outdoor Model-845,Sports,Outdoor,Quechua,12530.24
2688,Adidas Men,Fashion,@@@,Adidas,27849.28
6,Logitech Accessories Model-6,Electronics,Accessories,Logitech,31341.86
482,HomeCentre Decor Model-482,Home,Decor,HomeCentre,23473.45
2157,Yonex Indoor,Sports,Indoor,,
1913,Carter Kids Model-1913,Fashion,Kids,Carter,20422.43
1962,Dell Laptops Model-1962,Electronics,Laptops,Dell,37770.17
349,Yonex Indoor Model-349,Sports,Indoor,Yonex,36246.41
1479,Wildcraft Outdoor Model-1479,Sports,Outdoor,Wildcraft,44654.82
ABC123,Adidas Men,Fashion,Men,Adidas,FREE
INVALID,HomeCentre Decor,Home,Decor,HomeCentre,5849.4
853,Reebok Fitness Model-853,Sports,Fitness,Reebok,27445.26
621,Google Smartphones Model-621,Electronics,Smartphones,Google,48664.23
1169,Nike Fitness Model-1169,Sports,Fitness,Nike,21270.37
296,Reebok Fitness Model-296,Sports,Fitness,Reebok,44585.89
147,Quechua Outdoor Model-147,Sports,Outdoor,Quechua,3655.21
2015,Nike Fitness Model-2015,Sports,Fitness,Nike,6586.54
715,Asus Laptops Model-715,Electronics,Laptops,Asus,49562.06
674,Puma Men Model-674,Fashion,Men,Puma,26540.84
1538,Lenovo Laptops Model-1538,Electronics,Laptops,Lenovo,4351.84
1613,Cosco Indoor Model-1613,Sports,Indoor,Cosco,21201.25
2017,Apple Smartphones Model-2017,Electronics,Smartphones,Apple,31369.63
ABC123,OnePlus Smartphones,Electronics,Smartphones,OnePlus,47944.48
1958,Asus Laptops Model-1958,Electronics,Laptops,Asus,29874.71
1604,Sony Accessories Model-1604,Electronics,Accessories,Sony,16820.56
836,Reebok Fitness Model-836,Sports,Fitness,Reebok,4932.18
1719,Nike Fitness Model-1719,Sports,Fitness,Nike,23446.57
1742,Godrej Furniture Model-1742,Home,Furniture,Godrej,39657.96
1756,Duroflex Decor Model-1756,Home,Decor,Duroflex,627.85
732,Puma Men Model-732,Fashion,Men,Puma,36502.58
392,Nike Men Model-392,Fashion,Men,Nike,37700.8
449,Adidas Men Model-449,Fashion,Men,Adidas,710.3
2367,Apple Smartphones,,,Apple,41855.86
1853,Godrej Furniture Model-1853,Home,Furniture,Godrej,4737.2
1361,Logitech Accessories Model-1361,Electronics,Accessories,Logitech,49669.05
1115,Yonex Indoor Model-1115,Sports,Indoor,Yonex,25425.3
102,Yonex Indoor Model-102,Sports,Indoor,Yonex,41661.37
2145,Pigeon Kitchen,Home,Kitchen,Pigeon,
519,H&M Women Model-519,Fashion,Women,H&M,29082.23
42,Zara Women Model-42,Fashion,Women,Zara,39380.07
1506,Nike Fitness Model-1506,Sports,Fitness,Nike,11647.68
1521,Hopscotch Kids Model-1521,Fashion,Kids,Hopscotch,14021.69
113,Asus Laptops Model-113,Electronics,Laptops,Asus,42924.68
1455,Google Smartphones Model-1455,Electronics,Smartphones,Google,14438.8
1268,Levis Women Model-1268,Fashion,Women,Levis,5613.61
2132,OnePlus Smartphones,,Smartphones,OnePlus,
1623,Sony Accessories Model-1623,Electronics,Accessories,Sony,24041.91
1741,Levis Women Model-1741,Fashion,Women,Levis,32661.01
2106,,,Women,Levis,32150.06
1408,Pigeon Kitchen Model-1408,Home,Kitchen,Pigeon,24577.83
1542,H&M Women Model-1542,Fashion,Women,H&M,14549.86
201,Boat Accessories Model-201,Electronics,Accessories,Boat,15680.17
1008,Pigeon Kitchen Model-1008,Home,Kitchen,Pigeon,24122.98
665,Wildcraft Outdoor Model-665,Sports,Outdoor,Wildcraft,9245.16
254,HomeCentre Decor Model-254,Home,Decor,HomeCentre,38658.79
1592,Asus Laptops Model-1592,Electronics,Laptops,Asus,7366.55
2397,Reebok Fitness,Sports,Fitness,,6218.56
1094,OnePlus Smartphones Model-1094,Electronics,Smartphones,OnePlus,15006.66
2067,Wildcraft Outdoor Model-2067,Sports,Outdoor,Wildcraft,41489.82
852,12345,UNKNOWN_CATEGORY,Fitness,Nike,49270.06
752,Pigeon Kitchen Model-752,Home,Kitchen,Pigeon,24403.39
2187,Samsung Smartphones,,Smartphones,Samsung,
459,Wildcraft Outdoor Model-459,Sports,Outdoor,Wildcraft,106.14
1550,Carter Kids Model-1550,Fashion,Kids,Carter,38163.21
1523,Reebok Fitness Model-1523,Sports,Fitness,Reebok,20971.03
739,Hopscotch Kids Model-739,Fashion,Kids,Hopscotch,6724.92
978,HomeCentre Decor Model-978,Home,Decor,HomeCentre,23615.7
1211,Lenovo Laptops Model-1211,Electronics,Laptops,Lenovo,6857.81
262,Duroflex Decor Model-262,Home,Decor,Duroflex,4779.57
218,Ikea Furniture Model-218,Home,Furniture,Ikea,22095.73
3440,Reebok Fitness,Sports,INVALID_SUB,Reebok,7812.8
1357,Ikea Furniture Model-1357,Home,Furniture,Ikea,9964.85
546,Nike Fitness Model-546,Sports,Fitness,Nike,11509.61
720,Ikea Furniture Model-720,Home,Furniture,Ikea,22056.12
570,Cosco Indoor Model-570,Sports,Indoor,Cosco,11263.26
2050,Wildcraft Outdoor Model-2050,Sports,Outdoor,Wildcraft,9817.91
1318,Godrej Furniture Model-1318,Home,Furniture,Godrej,23819.02
1310,Nike Men Model-1310,Fashion,Men,Nike,33706.17
ABC123,Duroflex Decor,Home,Decor,Duroflex,28328.5
3956,12345,Fashion,Men,Nike,13818.11
1650,Zara Women Model-1650,Fashion,Women,Zara,13601.6
3824,Cosco Indoor,Sports,Indoor,Cosco,PRICE
1262,Hopscotch Kids Model-1262,Fashion,Kids,Hopscotch,6498.94
865,Yonex Indoor Model-865,Sports,Indoor,Yonex,30898.42
2064,Zara Women Model-2064,Fashion,Women,Zara,36862.34
1768,Levis Women Model-1768,Fashion,Women,Levis,25144.54
2059,Cosco Indoor Model-2059,Sports,Indoor,Cosco,21166.73
1600,Reebok Fitness Model-1600,Sports,Fitness,Reebok,15953.06
902,HP Laptops Model-902,Electronics,Laptops,HP,22294.78
507,Prestige Kitchen Model-507,Home,Kitchen,Prestige,25851.6
2253,HomeCentre Decor,Home,,HomeCentre,29858.02
1307,Dell Laptops,Electronics,Laptops,123,23864.04
1281,Reebok Fitness Model-1281,Sports,Fitness,Reebok,22833.44
1806,HomeCentre Decor Model-1806,Home,Decor,HomeCentre,32848.15
1151,Duroflex Decor Model-1151,Home,Decor,Duroflex,23461.15
2371,,Sports,Indoor,Yonex,
1712,Lenovo Laptops Model-1712,Electronics,Laptops,Lenovo,26641.98
341,Reebok Fitness Model-341,Sports,Fitness,Reebok,45676.31
359,Godrej Furniture Model-359,Home,Furniture,Godrej,20630.32
2060,HomeCentre Decor Model-2060,Home,Decor,HomeCentre,7646.96
1441,Dell Laptops Model-1441,Electronics,Laptops,Dell,28175.31
690,Pigeon Kitchen Model-690,Home,Kitchen,Pigeon,13077.13
233,Carter Kids Model-233,Fashion,Kids,Carter,116.76
97,Zara Women Model-97,Fashion,Women,Zara,7521.46
1510,Logitech Accessories Model-1510,Electronics,Accessories,Logitech,36296.93
1774,Prestige Kitchen Model-1774,Home,Kitchen,Prestige,4821.75
2342,,Fashion,Kids,Carter,3201.96
1985,Prestige Kitchen Model-1985,Home,Kitchen,Prestige,45862.96
415,Levis Women Model-415,Fashion,Women,Levis,14289.95
705,Sony Accessories Model-705,Electronics,Accessories,Sony,961.19
1912,Dell Laptops Model-1912,Electronics,Laptops,Dell,8693.22
2115,Lenovo Laptops,Electronics,,Lenovo,36207.47
3099,HP Laptops,Electronics,Laptops,123,34468.19
54,Adidas Men Model-54,Fashion,Men,Adidas,43737.25
610,Nike Men,Fashion,999,Nike,19562.05
124,Ikea Furniture Model-124,Home,Furniture,Ikea,7822.51
515,Adidas Men Model-515,Fashion,Men,Adidas,19821.28
2300,Godrej Furniture,Home,Furniture,,31058.79
1278,Boat Accessories Model-1278,Electronics,Accessories,Boat,13129.27
1255,Google Smartphones Model-1255,Electronics,Smartphones,Google,11591.85
2730,Godrej Furniture,Home,Furniture,123,-500
900,Logitech Accessories Model-900,Electronics,Accessories,Logitech,40475.6
510,Duroflex Decor Model-510,Home,Decor,Duroflex,41375.29
661,Google Smartphones Model-661,Electronics,Smartphones,Google,34068.63
1149,Yonex Indoor Model-1149,Sports,Indoor,Yonex,38842.07
1005,Hopscotch Kids Model-1005,Fashion,Kids,Hopscotch,40619.55
1652,HP Laptops Model-1652,Electronics,Laptops,HP,9461.07
1617,Godrej Furniture Model-1617,Home,Furniture,Godrej,20047.28
2373,,Sports,Outdoor,Quechua,
837,HomeCentre Decor Model-837,Home,Decor,HomeCentre,3469.58
86,HP Laptops Model-86,Electronics,Laptops,HP,199.87
420,Ikea Furniture Model-420,Home,Furniture,Ikea,28951.33
362,Nike Men Model-362,Fashion,Men,Nike,39637.4
712,Prestige Kitchen Model-712,Home,Kitchen,Prestige,48990.51
2208,Nike Men,Fashion,Men,,43406.63
460,Adidas Men Model-460,Fashion,Men,Adidas,31587.29
1937,Duroflex Decor Model-1937,Home,Decor,Duroflex,23537.78
847,Cosco Indoor Model-847,Sports,Indoor,Cosco,11522.56
152,Quechua Outdoor Model-152,Sports,Outdoor,Quechua,11367.16
2161,Adidas Men,Fashion,Men,,
PROD###,@@@@,Electronics,Accessories,Sony,15264.08
906,Zara Women Model-906,Fashion,Women,Zara,24632.56
2076,Pigeon Kitchen Model-2076,Home,Kitchen,Pigeon,34077.98
80,Duroflex Decor Model-80,Home,Decor,Duroflex,9004.59
192,@@@@,Home,Kitchen,Prestige,49077.3
382,12345,Fashion,INVALID_SUB,Nike,34474.36
1127,Boat Accessories Model-1127,Electronics,Accessories,Boat,10545.01
2189,,Electronics,,OnePlus,47351.47
274,Quechua Outdoor Model-274,Sports,Outdoor,Quechua,45999.71
971,Reebok Fitness Model-971,Sports,Fitness,Reebok,29303.35
174,Cosco Indoor Model-174,Sports,Indoor,Cosco,21854.58
2081,Quechua Outdoor Model-2081,Sports,Outdoor,Quechua,2990.95
81,Boat Accessories Model-81,Electronics,Accessories,Boat,13915.39
438,OnePlus Smartphones Model-438,Electronics,Smartphones,OnePlus,37385.61
265,Google Smartphones Model-265,Electronics,Smartphones,Google,12001.76
356,Wildcraft Outdoor Model-356,Sports,Outdoor,Wildcraft,38595.92
2257,Google Smartphones,Electronics,Smartphones,,
INVALID,12345,Home,Decor,Duroflex,16707.55
1291,Cosco Indoor Model-1291,Sports,Indoor,Cosco,11497.38
2294,Nike Men,Fashion,,Nike,23970.99
1758,Hopscotch Kids Model-1758,Fashion,Kids,Hopscotch,1571.66
518,HomeCentre Decor Model-518,Home,Decor,HomeCentre,40031.57
242,Sony Accessories Model-242,Electronics,Accessories,Sony,45558.94
1104,@@@@,UNKNOWN_CATEGORY,Indoor,Cosco,41686.49
116,Yonex Indoor Model-116,Sports,Indoor,Yonex,47514.57
2168,Nike Men,Fashion,Men,,
3014,Nike Fitness,Sports,999,Nike,FREE
2901,Adidas Men,Fashion,999,Adidas,47027.62
1382,Prestige Kitchen Model-1382,Home,Kitchen,Prestige,29364.45
ABC123,Yonex Indoor,Sports,Indoor,Yonex,8792.85
2242,Reebok Fitness,Sports,Fitness,Reebok,
1406,Asus Laptops Model-1406,Electronics,Laptops,Asus,12972.19
605,Google Smartphones Model-605,Electronics,Smartphones,Google,7533.7
1147,Adidas Men Model-1147,Fashion,Men,Adidas,1863.02
1598,Google Smartphones Model-1598,Electronics,Smartphones,Google,30336.95
338,Adidas Men Model-338,Fashion,Men,Adidas,33707.53
1629,Pigeon Kitchen Model-1629,Home,Kitchen,Pigeon,23218.91
788,Adidas Men Model-788,Fashion,Men,Adidas,7102.64
222,HP Laptops Model-222,Electronics,Laptops,HP,30226.12
2361,Sony Accessories,,,Sony,10201.76
587,Pigeon Kitchen Model-587,Home,Kitchen,Pigeon,48463.52
795,Yonex Indoor Model-795,Sports,Indoor,Yonex,10976.19
1642,Levis Women Model-1642,Fashion,Women,Levis,19815.14
1804,Hopscotch Kids Model-1804,Fashion,Kids,Hopscotch,25604.24
1655,Reebok Fitness Model-1655,Sports,Fitness,Reebok,45888.23
2198,H&M Women,Fashion,Women,H&M,
403,Asus Laptops,UNKNOWN_CATEGORY,Laptops,###,46174.68
1942,Sony Accessories Model-1942,Electronics,Accessories,Sony,27422.54
121,Boat Accessories Model-121,Electronics,Accessories,Boat,13419.86
